アニメID,グループID,レイヤー番号,ループするか,以降、画像ファイル名とフレーム数を２行に分けて記入。右列に向かって繰り返し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00129_クリーナー(g),クリーナー,10,FALSE,C1_00129/C1_00129_4_Giova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00281_銃身操作カムパeffect,回廊・銃身操作,2,FALSE,C1_00281/C1_00281pv_3_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00281_銃身操作カムパbg,回廊・銃身操作,1,FALSE,C1_00281/C1_00281pv_4__bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00284_銃構え1（全身）,回廊・銃構え,40,FALSE,C1_00284/C1_00284_1_Campa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00284_銃構え1（切り取り）,回廊・銃構え,45,FALSE,C1_00284/C1_00284_2_Campa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00284_銃構えframe,回廊・銃構え,50,FALSE,C1_00284/C1_00284_2_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00284_銃構えbg,回廊・銃構え,35,FALSE,C1_00284/C1_00284_3_bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_靴アップ,回廊・カムパ飛翔１,25,FALSE,C1_00298/C1_00298_1_Cam_shoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_frame,回廊・カムパ飛翔１,21,FALSE,C1_00298/C1_00298_2_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_床,回廊・カムパ飛翔１,20,FALSE,C1_00298/C1_00298_3_floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_bg,回廊・カムパ飛翔１,10,FALSE,C1_00298/C1_00298_4_bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_飛び上がる,回廊・カムパ飛翔１,36,FALSE,C1_00298/C1_00298a_1_Cam_jumped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_effect,回廊・カムパ飛翔１,30,FALSE,C1_00298/C1_00298a_2_effect1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00298_effect2,回廊・カムパ飛翔１,35,FALSE,C1_00298/C1_00298a_2_effect2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00300_effect1,回廊・カムパ飛翔２,30,FALSE,C1_00300/C1_00300_1_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00300_カムパ,回廊・カムパ飛翔２,20,FALSE,C1_00300/C1_00300_2_Cam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00300_effect2,回廊・カムパ飛翔２,10,FALSE,C1_00300/C1_00300_3_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00300_frame,回廊・カムパ飛翔２,5,FALSE,C1_00300/C1_00300_4_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00300_bg,回廊・カムパ飛翔２,1,FALSE,C1_00300/C1_00300_5_bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00301_effect,回廊・驚くジョバンニ,55,FALSE,C1_00301/C1_00301_1_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00301_frame,回廊・驚くジョバンニ,50,FALSE,C1_00301/C1_00301_2_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00301_驚くジョバンニ,回廊・驚くジョバンニ,45,FALSE,C1_00301/C1_00301_3_Giova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00301_bg,回廊・驚くジョバンニ,41,FALSE,C1_00301/C1_00301_4_bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00108_デスクトップ,回廊・デスクトップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00109_ザネリ1,回想・ザネリ,30,FALSE,C1_00109/C1_00109_1_Zanelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00109_ザネリ_frame,回想・ザネリ,25,FALSE,C1_00109/C1_00109_2_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00109_ザネリ3,回想・ザネリ,22,FALSE,C1_00109/C1_00109_3_Marso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00109_ザネリ4,回想・ザネリ,21,FALSE,C1_00109/C1_00109_4_Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00109_ザネリ_bg,回想・ザネリ,15,FALSE,C1_00109/C1_00109_5_bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_1_frame,AR教室・ザネジョバ,40,FALSE,C1_00152/C1_00152_1_frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_1,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_口パク正面,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_口パク正面2,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_口パク正面3,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_口パク正面(冒頭45F),AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip3,C1_00152/C1_00152_2_Giova_1_lip2,C1_00152/C1_00152_2_Giova_1_lip1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_目パチ,AR教室・ザネジョバ,10,TRUE,C1_00152/C1_00152_2_Giova_1_me1,C1_00152/C1_00152_2_Giova_1_me2,C1_00152/C1_00152_2_Giova_1_me3,C1_00152/C1_00152_2_Giova_1_me2,C1_00152/C1_00152_2_Giova_1_me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,3,3,3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_目パチ横目うつむき,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_2,C1_00555/C1_00555_Gio_00152_3_1_2,C1_00555/C1_00555_Gio_00152_3_1_1,C1_00152/C1_00152_2_Giova_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_3うちむき,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_4口パク横,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_4口パク横2,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_4口パク横(冒頭33F),AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip1,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,C1_00152/C1_00152_2_Giova_4_lip2,C1_00152/C1_00152_2_Giova_4_lip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,33,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_2_Giova_4横向き口閉じ,AR教室・ザネジョバ,10,FALSE,C1_00152/C1_00152_2_Giova_4_lip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_3_Zanelli_1,AR教室・ザネジョバ,5,FALSE,C1_00152/C1_00152_3_Zanelli_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_00152_3_Zanelli_1口パクにやり,AR教室・ザネジョバ,5,FALSE,C1_00152/C1_00152_3_Zanelli_1_lip1,C1_00152/C1_00152_3_Zanelli_1_lip2,C1_00152/C1_00152_3_Zanelli_1_lip3,C1_00152/C1_00152_3_Zanelli_1_lip2,C1_00152/C1_00152_3_Zanelli_1_lip1,C1_00152/C1_00152_3_Zanelli_1_lip2,C1_00152/C1_00152_3_Zanelli_1_lip3,C1_00152/C1_00152_3_Zanelli_1_lip2,C1_00152/C1_00152_3_Zanelli_1_lip1,C1_00152/C1_00152_3_Zanelli_1_lip2,C1_00152/C1_00152_3_Zanelli_1_lip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
